,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
CricketZ,0.6641025641025641,0.6691919191919192,0.6868686868686869,0.6893939393939394,0.6540404040404041,0.6540404040404041,0.6767676767676768,0.6363636363636364,0.702020202020202,0.7070707070707071,0.6414141414141414,0.6868686868686869,0.6767676767676768,0.6818181818181818,0.6767676767676768,0.6717171717171717,0.6944444444444444,0.6616161616161617,0.6742424242424242,0.6868686868686869,0.6666666666666666,0.6994949494949495,0.6818181818181818,0.6919191919191919,0.6616161616161617,0.6994949494949495,0.6742424242424242,0.6565656565656566,0.6691919191919192,0.6464646464646465
DiatomSizeReduction,0.9215686274509804,0.9311475409836064,0.898360655737705,0.8885245901639345,0.9639344262295082,0.9573770491803278,0.9672131147540984,0.9639344262295082,0.9573770491803278,0.9672131147540984,0.921311475409836,0.9639344262295082,0.8918032786885246,0.960655737704918,0.9573770491803278,0.9016393442622952,0.9081967213114754,0.9344262295081968,0.9639344262295082,0.9311475409836064,0.9704918032786886,0.9081967213114754,0.9245901639344264,0.940983606557377,0.9147540983606556,0.940983606557377,0.940983606557377,0.9573770491803278,0.960655737704918,0.960655737704918
DistalPhalanxOutlineAgeGroup,0.7338129496402878,0.7913669064748201,0.8201438848920863,0.7985611510791367,0.7985611510791367,0.8057553956834532,0.8057553956834532,0.7985611510791367,0.7841726618705036,0.8129496402877698,0.8057553956834532,0.8489208633093526,0.8561151079136691,0.7913669064748201,0.8201438848920863,0.8057553956834532,0.8129496402877698,0.7985611510791367,0.7985611510791367,0.8057553956834532,0.762589928057554,0.8489208633093526,0.7841726618705036,0.762589928057554,0.8345323741007195,0.7985611510791367,0.8561151079136691,0.7985611510791367,0.7553956834532374,0.7841726618705036
DistalPhalanxOutlineCorrect,0.7717391304347826,0.7862318840579711,0.7681159420289855,0.8007246376811594,0.7753623188405797,0.6413043478260869,0.7536231884057971,0.7971014492753623,0.7898550724637681,0.8442028985507246,0.8260869565217391,0.7862318840579711,0.7681159420289855,0.7318840579710145,0.7898550724637681,0.8405797101449275,0.75,0.7717391304347826,0.7427536231884058,0.7898550724637681,0.7644927536231884,0.7971014492753623,0.8007246376811594,0.7934782608695652,0.8152173913043478,0.7934782608695652,0.8043478260869565,0.8043478260869565,0.8152173913043478,0.8007246376811594
DistalPhalanxTW,0.6690647482014388,0.7553956834532374,0.7697841726618705,0.762589928057554,0.7194244604316546,0.7338129496402878,0.7913669064748201,0.7985611510791367,0.7122302158273381,0.7697841726618705,0.7410071942446043,0.7553956834532374,0.762589928057554,0.7553956834532374,0.7913669064748201,0.7697841726618705,0.7769784172661871,0.762589928057554,0.7194244604316546,0.7482014388489209,0.7769784172661871,0.7769784172661871,0.7122302158273381,0.7194244604316546,0.7482014388489209,0.762589928057554,0.762589928057554,0.7697841726618705,0.7482014388489209,0.7841726618705036
Earthquakes,0.7482014388489209,0.7985611510791367,0.7985611510791367,0.8129496402877698,0.7985611510791367,0.7985611510791367,0.7985611510791367,0.8057553956834532,0.7985611510791367,0.7985611510791367,0.8057553956834532,0.7985611510791367,0.7913669064748201,0.7913669064748201,0.7985611510791367,0.7913669064748201,0.7985611510791367,0.8057553956834532,0.7985611510791367,0.7985611510791367,0.7985611510791367,0.7985611510791367,0.7985611510791367,0.7913669064748201,0.7985611510791367,0.7985611510791367,0.7913669064748201,0.8057553956834532,0.7985611510791367,0.7913669064748201
ECG200,0.88,0.88,0.91,0.91,0.88,0.88,0.87,0.9,0.84,0.87,0.83,0.9,0.84,0.83,0.84,0.94,0.87,0.89,0.93,0.86,0.79,0.9,0.88,0.89,0.93,0.86,0.79,0.9,0.93,0.86
ECG5000,0.94,0.9415555555555556,0.9415555555555556,0.9448888888888888,0.9457777777777778,0.9391111111111112,0.9437777777777778,0.9357777777777778,0.9451111111111112,0.9431111111111112,0.9471111111111112,0.9386666666666666,0.9395555555555556,0.9368888888888888,0.9415555555555556,0.9442222222222222,0.944,0.9433333333333334,0.9411111111111112,0.9448888888888888,0.9431111111111112,0.9333333333333332,0.9428888888888888,0.9431111111111112,0.9422222222222222,0.9424444444444444,0.942,0.9382222222222222,0.9464444444444444,0.9386666666666666
ECGFiveDays,0.9291521486643438,0.8988372093023256,0.9465116279069768,0.936046511627907,0.972093023255814,0.8546511627906976,0.9151162790697674,0.8651162790697674,0.9069767441860463,0.8709302325581395,0.938372093023256,0.9011627906976744,0.6941860465116279,0.8674418604651163,0.9395348837209302,0.8906976744186047,0.9267441860465117,0.9244186046511628,0.913953488372093,0.9046511627906976,0.9023255813953488,0.8674418604651163,0.8406976744186047,0.927906976744186,0.8930232558139535,0.8860465116279069,0.9127906976744186,0.8744186046511628,0.9209302325581395,0.9372093023255814
ElectricDevices,0.6703410711969913,0.7722438391699092,0.7798962386511025,0.7731517509727627,0.7667963683527886,0.77431906614786,0.7717250324254216,0.7757457846952011,0.7714656290531777,0.7691309987029832,0.7787289234760052,0.7747081712062257,0.7770428015564202,0.7706874189364462,0.7734111543450065,0.7723735408560312,0.7739299610894942,0.7719844357976654,0.7648508430609597,0.7708171206225681,0.7761348897535668,0.7718547341115435,0.7722438391699092,0.7749675745784695,0.7739299610894942,0.7613488975356679,0.7843060959792477,0.7752269779507134,0.7722438391699092,0.7760051880674449
