,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time,Run Time
Coffee,0.9642857142857144,1.0,1.0,1.0,0.9642857142857144,1.0,1.0,1.0,1.0,1.0,0.9642857142857144,1.0,1.0,0.8928571428571429,0.9285714285714286,1.0,0.8214285714285714,0.9642857142857144,1.0,1.0,0.9642857142857144,1.0,0.9642857142857144,0.9285714285714286,1.0,1.0,0.9642857142857144,0.8928571428571429,0.9642857142857144,1.0,42.66193175315857,42.43952584266663,42.59511137008667,43.33313703536987,42.43852710723877,42.920239210128784,43.30421304702759,27.12447452545166,27.36283779144287,27.04767942428589,26.83424997329712,26.96390461921692,27.51443314552307,27.10452890396118,27.53138637542725,27.52640032768249,27.41070818901062,27.579259395599365,27.54734444618225,27.577264547348022,27.52340722084045,27.24016499519348,27.440629482269287,27.317957162857056,27.48650574684143,27.16037917137146,27.05565881729126,27.12746644020081,18.228782653808597,18.178268671035767
Computers,0.596,0.6,0.648,0.572,0.584,0.592,0.6,0.684,0.632,0.6,0.576,0.644,0.612,0.6,0.608,0.636,0.616,0.632,0.644,0.648,0.58,0.608,0.608,0.572,0.624,0.556,0.6,0.628,0.6,0.572,151.20770454406738,150.98031282424927,150.8396873474121,150.6482000350952,150.75291919708252,152.04147505760193,152.24891877174375,134.41560220718384,134.5492446422577,134.2640073299408,134.20915460586548,134.40862226486206,136.13301062583923,136.1270260810852,135.57450413703918,135.10775184631348,135.01500129699707,134.70682311058044,134.45050859451294,135.8846743106842,135.8796877861023,135.41991662979126,135.024973154068,135.02497363090515,134.8973126411438,134.850439786911,134.3208565711975,133.6805682182312,85.70937490463257,85.1558575630188
CricketX,0.6076923076923076,0.6616161616161617,0.6818181818181818,0.6313131313131313,0.6616161616161617,0.6717171717171717,0.6893939393939394,0.6666666666666666,0.6767676767676768,0.6464646464646465,0.6540404040404041,0.6767676767676768,0.6792929292929293,0.6666666666666666,0.6818181818181818,0.6540404040404041,0.6742424242424242,0.6742424242424242,0.6717171717171717,0.6666666666666666,0.6742424242424242,0.6767676767676768,0.6515151515151515,0.6843434343434344,0.6363636363636364,0.7045454545454546,0.6111111111111112,0.648989898989899,0.6590909090909091,0.6944444444444444,101.84967708587646,77.44492793083191,77.64738655090332,77.95855569839478,78.86014413833618,81.81324934959412,84.37140965461731,63.76749968528748,63.59595799446106,63.14715814590454,64.99421977996826,66.2957398891449,68.55469989776611,73.52939772605896,64.80073714256287,64.87154769897461,64.7957501411438,66.16010212898254,68.71925973892212,70.92336535453796,74.2375054359436,65.3183536529541,64.19136643409729,64.44169664382935,64.68504667282104,61.3350031375885,58.40683364868164,49.891599893569946,41.619736433029175,41.17392826080322
CricketY,0.6435897435897436,0.6262626262626263,0.6439393939393939,0.6414141414141414,0.6136363636363636,0.6186868686868687,0.6363636363636364,0.6414141414141414,0.6262626262626263,0.6212121212121212,0.6287878787878788,0.6136363636363636,0.5959595959595959,0.5757575757575758,0.6414141414141414,0.6237373737373737,0.5909090909090909,0.6363636363636364,0.6338383838383839,0.6338383838383839,0.6363636363636364,0.6616161616161617,0.6363636363636364,0.6439393939393939,0.6287878787878788,0.6212121212121212,0.5959595959595959,0.6414141414141414,0.6313131313131313,0.6338383838383839,98.1974413394928,77.15171122550964,77.58654928207397,77.6423990726471,79.67097496986389,79.98214411735535,80.8209023475647,63.47029376029968,63.0893120765686,62.92674779891968,62.81305193901062,65.1458146572113,67.09061408042908,73.70193719863892,62.64350581169128,63.41843390464783,64.10858798027039,63.41244959831238,66.73357033729553,69.75249719619751,73.4765396118164,64.43371796607971,64.22328162193298,64.5424268245697,63.25985813140869,61.15648126602173,58.94938278198242,49.52757406234741,41.183913707733154,40.61041808128357
CricketZ,0.6333333333333333,0.6717171717171717,0.6666666666666666,0.6767676767676768,0.6313131313131313,0.6641414141414141,0.6590909090909091,0.6313131313131313,0.6515151515151515,0.6919191919191919,0.6363636363636364,0.6717171717171717,0.6717171717171717,0.6818181818181818,0.6641414141414141,0.6616161616161617,0.6742424242424242,0.6363636363636364,0.6767676767676768,0.6717171717171717,0.6792929292929293,0.7070707070707071,0.6843434343434344,0.6893939393939394,0.6338383838383839,0.6717171717171717,0.6792929292929293,0.648989898989899,0.6590909090909091,0.6414141414141414,102.1209511756897,78.24575209617615,78.256756067276,78.06925964355469,78.09917950630188,78.68561148643494,80.89570212364197,63.63684964179993,63.37455034255981,62.98259902000427,63.126213788986206,63.54609155654907,67.48157000541687,73.69196438789368,63.704668045043945,63.25786113739014,63.480268239974976,63.81138253211975,64.84561729431152,70.48753118515015,74.6883008480072,63.66477489471436,64.05473160743713,63.94901514053345,64.34894490242004,63.63684916496277,57.92212915420532,46.81283211708069,41.28138732910156,40.89100432395935
DiatomSizeReduction,0.9084967320261438,0.921311475409836,0.9081967213114754,0.8819672131147541,0.9573770491803278,0.9442622950819672,0.960655737704918,0.921311475409836,0.9311475409836064,0.9672131147540984,0.918032786885246,0.9377049180327868,0.8918032786885246,0.9704918032786886,0.9278688524590164,0.9049180327868852,0.898360655737705,0.9475409836065574,0.9639344262295082,0.9508196721311476,0.9672131147540984,0.8590163934426229,0.9114754098360656,0.9278688524590164,0.9114754098360656,0.9278688524590164,0.9147540983606556,0.9442622950819672,0.9573770491803278,0.9672131147540984,68.8519058227539,65.71329736709595,65.32932305335999,65.74920129776001,66.55105638504028,65.96961188316345,66.41442322731018,49.58940935134888,49.87963223457336,50.41420388221741,50.43514728546143,50.87596869468689,50.97071576118469,50.962735652923584,50.51194167137146,50.41520118713379,50.76327133178711,50.26759648323059,51.056485414505005,51.1711802482605,51.11333441734314,50.69345736503601,51.19810652732849,50.932817459106445,50.804160833358765,50.56180906295776,50.45609140396118,49.542534589767456,32.00021839141846,31.71350359916687
DistalPhalanxOutlineAgeGroup,0.7122302158273381,0.7841726618705036,0.841726618705036,0.8129496402877698,0.762589928057554,0.8345323741007195,0.8057553956834532,0.7841726618705036,0.7985611510791367,0.8345323741007195,0.7913669064748201,0.8489208633093526,0.8201438848920863,0.7841726618705036,0.8057553956834532,0.8273381294964028,0.8273381294964028,0.7841726618705036,0.8201438848920863,0.7913669064748201,0.7697841726618705,0.8129496402877698,0.8201438848920863,0.7841726618705036,0.841726618705036,0.8057553956834532,0.8345323741007195,0.7985611510791367,0.7482014388489209,0.762589928057554,34.750086307525635,34.21551489830017,34.35913276672363,34.50075101852417,34.49875593185425,35.51902914047241,38.76136016845703,15.390848636627195,15.04277801513672,15.130545377731323,15.100624084472656,15.931402683258057,16.00819754600525,16.972618341445923,14.883204698562622,14.789456129074097,14.904148817062378,15.043776035308838,15.61724305152893,16.881860971450806,16.54875111579895,14.969972848892212,15.098628759384155,15.258202075958252,15.281140804290771,14.70368480682373,13.421114921569824,11.548122882843018,9.510569334030151,9.365743398666382
DistalPhalanxOutlineCorrect,0.7463768115942029,0.7789855072463768,0.7971014492753623,0.8152173913043478,0.7753623188405797,0.6956521739130435,0.7644927536231884,0.8007246376811594,0.8007246376811594,0.8405797101449275,0.8079710144927537,0.8043478260869565,0.7753623188405797,0.7717391304347826,0.8043478260869565,0.8007246376811594,0.7355072463768116,0.8043478260869565,0.7717391304347826,0.7898550724637681,0.7681159420289855,0.7862318840579711,0.8043478260869565,0.822463768115942,0.8260869565217391,0.7753623188405797,0.8188405797101449,0.8152173913043478,0.782608695652174,0.8260869565217391,35.883052110672,36.32487607002258,35.24775505065918,36.22913146018982,37.56555795669556,38.451189041137695,39.58017182350159,16.89682126045227,16.85094428062439,16.854933977127075,16.61956214904785,18.21529459953308,18.037771940231323,17.94202709197998,16.955411672592163,16.59861946105957,16.82800531387329,17.748544454574585,17.43338680267334,17.33564829826355,17.540102243423462,17.08831024169922,16.738245010375977,16.91876220703125,16.938708543777466,15.53745460510254,15.314053058624268,14.714656352996826,10.242612600326538,10.224690198898315
DistalPhalanxTW,0.6115107913669064,0.7410071942446043,0.7410071942446043,0.6762589928057554,0.6187050359712231,0.7410071942446043,0.7482014388489209,0.7194244604316546,0.6690647482014388,0.6690647482014388,0.7338129496402878,0.7338129496402878,0.7338129496402878,0.7338129496402878,0.7410071942446043,0.7553956834532374,0.7410071942446043,0.7410071942446043,0.7050359712230215,0.7338129496402878,0.7553956834532374,0.7194244604316546,0.6618705035971223,0.697841726618705,0.7338129496402878,0.7194244604316546,0.7122302158273381,0.7122302158273381,0.7553956834532374,0.697841726618705,40.75901961326599,37.72512984275818,37.254390001297,38.62173414230347,39.19420409202576,39.32884430885315,42.62403225898743,19.790085077285767,19.94566893577576,19.25152587890625,19.060038566589355,19.485899686813354,20.490213632583615,21.445658922195435,19.37320065498352,18.99122142791748,19.064028024673465,19.21262907981873,20.154111862182617,20.827311754226685,20.80836319923401,19.25152540206909,18.85059666633606,18.614230155944824,18.554388523101807,18.28610730171204,17.0294668674469,15.082670450210571,10.95371150970459,10.877883434295654
Earthquakes,0.7482014388489209,0.7985611510791367,0.7769784172661871,0.7769784172661871,0.7841726618705036,0.8057553956834532,0.7985611510791367,0.7985611510791367,0.8201438848920863,0.7841726618705036,0.7913669064748201,0.7697841726618705,0.7769784172661871,0.7913669064748201,0.7985611510791367,0.7697841726618705,0.7769784172661871,0.7985611510791367,0.8057553956834532,0.7985611510791367,0.7985611510791367,0.7841726618705036,0.7841726618705036,0.7769784172661871,0.7913669064748201,0.8057553956834532,0.7769784172661871,0.8057553956834532,0.7985611510791367,0.7841726618705036,148.38724613189697,144.45874738693237,145.81412291526794,146.35068798065186,145.49896693229675,148.04017210006714,151.9826316833496,127.83918595314026,126.93460536003111,127.0433144569397,127.58287191390993,127.0143904685974,129.15466856956482,132.60843443870544,126.3631329536438,127.56092977523804,127.69257807731628,127.74942588806152,129.15167760849,130.0851812362671,136.61871194839478,129.3331916332245,129.56158113479614,129.70220470428467,128.1304075717926,126.9236342906952,125.08554935455322,116.34890747070312,76.46043467521667,76.74756598472595
ECG200,0.88,0.88,0.92,0.9,0.87,0.86,0.87,0.89,0.86,0.87,0.83,0.93,0.84,0.82,0.84,0.91,0.86,0.91,0.93,0.85,0.76,0.89,0.88,0.86,0.93,0.87,0.78,0.9,0.93,0.88,30.118470430374146,30.10450768470764,30.95523190498352,29.38842272758484,30.98515224456787,29.735493898391724,30.034693717956543,11.172128200531006,11.179110288619995,10.97964334487915,11.246927738189695,10.971664190292358,11.635889053344728,11.631898403167725,11.175119876861572,11.245930910110474,11.1701340675354,11.251914501190186,11.021530151367188,11.47332239151001,11.79246997833252,11.427445411682127,11.206037759780884,11.226980924606323,11.37458610534668,11.29779052734375,10.633567571640016,10.58070945739746,7.871572494506836,7.827817440032959
ECG5000,0.94,0.942,0.9375555555555556,0.9406666666666668,0.9424444444444444,0.9388888888888888,0.9444444444444444,0.9344444444444444,0.9444444444444444,0.9368888888888888,0.9468888888888888,0.934,0.9391111111111112,0.9348888888888888,0.9408888888888888,0.9437777777777778,0.9426666666666668,0.9431111111111112,0.9402222222222222,0.9446666666666668,0.9406666666666668,0.9306666666666666,0.9415555555555556,0.9426666666666668,0.94,0.9426666666666668,0.942,0.9384444444444444,0.9466666666666668,0.9373333333333334,138.45978903770447,137.7267484664917,137.45148468017578,136.49005460739136,138.1296730041504,136.86305809020996,137.20514392852783,115.38947367668152,114.54174065589903,113.91042852401732,113.8246567249298,114.15577006340028,116.12650108337402,118.13413548469543,115.70961904525755,114.31235361099245,114.97358846664427,113.59527158737184,115.38947415351868,119.99515962600708,121.08225297927856,115.88813996315002,115.416401386261,114.75517058372498,114.48389434814452,115.730562210083,112.490225315094,109.17409229278564,55.90252947807312,55.17347741127014
ECGFiveDays,0.9117305458768872,0.9081395348837208,0.9511627906976744,0.9174418604651164,0.9593023255813954,0.8209302325581396,0.9197674418604652,0.8523255813953489,0.8941860465116279,0.8639534883720931,0.936046511627907,0.9127906976744186,0.6976744186046512,0.8767441860465116,0.9302325581395348,0.905813953488372,0.9302325581395348,0.913953488372093,0.9255813953488372,0.8930232558139535,0.9093023255813952,0.858139534883721,0.8325581395348837,0.933720930232558,0.8941860465116279,0.9081395348837208,0.9186046511627908,0.8837209302325582,0.927906976744186,0.9255813953488372,47.61767959594727,40.25935482978821,40.66626739501953,40.52664136886597,41.82915830612183,41.214799880981445,42.28294396400452,25.604538917541504,25.62448620796204,25.0829336643219,25.384126901626587,25.81497621536255,26.408390283584595,28.552656412124637,25.69529628753662,25.435989141464237,25.886784315109253,26.25679397583008,26.298682689666748,26.66869306564331,28.94261384010315,25.827942371368408,26.02740812301636,26.03538727760315,25.844895601272583,25.25247931480408,24.50049066543579,21.9423303604126,17.879194259643555,17.562042713165283
ElectricDevices,0.6594475424717935,0.7604409857328145,0.7600518806744487,0.7583657587548638,0.7542153047989624,0.761219195849546,0.7617380025940337,0.7665369649805448,0.7623865110246433,0.7540856031128405,0.7647211413748378,0.757976653696498,0.7706874189364462,0.7610894941634241,0.7618677042801556,0.7590142671854734,0.7577172503242542,0.7592736705577172,0.7481193255512322,0.7526588845654993,0.7614785992217898,0.759662775616083,0.7586251621271076,0.7559014267185473,0.7587548638132295,0.7517509727626459,0.7636835278858625,0.7584954604409857,0.7560311284046692,0.7605706874189364,371.69018387794495,330.0884168148041,326.786230802536,331.6532332897186,349.363876581192,347.5257935523987,349.3529076576233,321.56021904945374,317.56589794158936,311.56394624710083,293.3646082878113,295.82901763916016,330.195130109787,324.9671082496643,314.93992137908936,310.5975296497345,314.356481552124,326.6506071090698,328.39394783973694,319.8009226322174,321.6928644180298,317.9010031223297,313.62244296073914,322.6483108997345,314.23480439186096,307.9905018806457,294.70901370048523,290.7476053237915,131.15731501579285,128.36577987670898
FaceAll,0.8810650887573964,0.8863232682060391,0.9224393132030788,0.9005328596802842,0.920663114268798,0.9265837773830669,0.9034931912374186,0.9200710479573712,0.8928359976317347,0.8981645944345766,0.920663114268798,0.9105979869745412,0.920663114268798,0.9212551805802248,0.9188869153345176,0.920663114268798,0.9100059206631144,0.8975725281231498,0.905861456483126,0.8898756660746003,0.9390171699230314,0.896388395500296,0.8975725281231498,0.8975725281231498,0.9182948490230906,0.896388395500296,0.9307282415630552,0.905861456483126,0.9117821195973947,0.9076376554174068,73.83857083320618,83.03598046302795,82.75373363494873,83.57154679298401,84.8940110206604,93.59973382949828,81.75241017341614,73.5643048286438,63.9769389629364,63.68272686004639,67.20032072067261,67.80869388580322,68.79306411743164,71.71624708175659,66.37253403663635,65.96362733840942,66.66176104545593,66.3605649471283,69.95694994926453,71.6933069229126,73.14442873001099,67.57332348823547,67.8286406993866,67.56335139274597,67.35091829299927,66.48922300338745,64.47560524940491,58.1156120300293,35.25174570083618,34.551615953445435
FaceFour,0.9090909090909092,0.9204545454545454,0.9318181818181818,0.8522727272727273,0.8863636363636364,0.8977272727272727,0.8863636363636364,0.9431818181818182,0.8295454545454546,0.9090909090909092,0.9431818181818182,0.9204545454545454,0.9090909090909092,0.8863636363636364,0.8295454545454546,0.9090909090909092,0.9886363636363636,0.9090909090909092,0.8863636363636364,0.9318181818181818,0.9204545454545454,0.8636363636363636,0.8863636363636364,0.875,0.8068181818181818,0.9318181818181818,0.875,0.9090909090909092,0.8977272727272727,0.8863636363636364,56.83104658126831,56.325398206710815,56.64256358146668,56.69042253494263,56.18676900863648,55.996277809143066,58.39187383651733,37.62240672111511,37.11476373672485,36.76370167732239,37.04993653297424,36.702863693237305,37.98942494392395,38.43024611473084,37.54361629486084,37.84880089759827,37.82985162734985,37.90564799308777,38.60079002380371,37.91063499450684,38.06422400474548,37.74208569526672,37.72413444519043,37.78896069526672,38.02034187316895,37.73310947418213,37.5326464176178,36.58717346191406,26.772263050079346,26.55190086364746
FacesUCR,0.8214634146341463,0.8249634324719649,0.8147245246221355,0.8293515358361775,0.8391028766455387,0.8464163822525598,0.8425158459288152,0.8361774744027304,0.7420770355923939,0.7961969770843491,0.8537298878595807,0.7674305216967333,0.7864456362749878,0.8366650414431984,0.8376401755241346,0.6928327645051194,0.8469039492930278,0.8381277425646027,0.8293515358361775,0.8483666504144319,0.8444661140906875,0.8361774744027304,0.8512920526572404,0.8488542174549001,0.8664066309117504,0.8288639687957094,0.8425158459288152,0.8537298878595807,0.8210628961482204,0.8342272062408581,76.16734480857849,74.3372073173523,73.56829452514648,75.06429243087769,78.35250306129456,77.24845361709595,79.74079036712646,56.42513203620911,56.042155742645264,55.76689100265503,57.21501803398132,58.068737506866455,61.67309880256653,61.93938827514648,57.75457620620728,57.63190484046936,57.34566926956177,56.69241571426392,60.21001124382019,59.529829263687134,60.66280198097229,56.85498261451721,56.58869409561157,56.758241176605225,56.94773459434509,55.29614996910095,53.39722776412964,52.2712390422821,30.418697118759155,29.97089433670044
FiftyWords,0.7252747252747253,0.6652267818574514,0.6976241900647948,0.7062634989200864,0.6457883369330454,0.7192224622030238,0.6652267818574514,0.6781857451403888,0.6846652267818575,0.712742980561555,0.6241900647948164,0.6587473002159827,0.6846652267818575,0.5788336933045356,0.5788336933045356,0.7062634989200864,0.7105831533477321,0.6997840172786177,0.7408207343412527,0.7062634989200864,0.6544276457883369,0.7041036717062635,0.6846652267818575,0.6263498920086393,0.6695464362850972,0.714902807775378,0.693304535637149,0.7257019438444925,0.693304535637149,0.7062634989200864,205.9064519405365,209.15775847435,209.23654675483704,213.2647774219513,232.94615292549133,236.3101582527161,237.17185521125796,198.1890861988068,196.46569538116452,197.95271801948547,200.22863364219663,202.43573141098025,199.4247834682465,200.62457394599917,197.5478012561798,196.6123011112213,195.81443572044373,212.0619933605194,197.36828112602237,197.1089744567871,196.5065848827362,199.35696387290955,198.81740474700928,199.84665417671204,192.4853367805481,188.77625346183777,186.67786407470703,188.30451369285583,90.36438512802124,90.02928400039673
