,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
HandMovementDirection,0.4864864864864865,0.4383561643835616,0.410958904109589,0.5068493150684932,0.5068493150684932,0.4383561643835616,0.4383561643835616,0.4383561643835616,0.3972602739726027,0.4520547945205479,0.4794520547945205,0.4246575342465753,0.4520547945205479,0.4520547945205479,0.4520547945205479,0.3424657534246575,0.3698630136986301,0.4657534246575342,0.3835616438356164,0.4383561643835616,0.3287671232876712,0.410958904109589,0.4383561643835616,0.3424657534246575,0.4246575342465753,0.3698630136986301,0.3287671232876712,0.410958904109589,0.410958904109589,0.4794520547945205
Handwriting,0.2988235294117647,0.2341176470588235,0.2847058823529412,0.2776470588235294,0.2505882352941176,0.3058823529411765,0.2929411764705882,0.26,0.2941176470588235,0.2541176470588235,0.2588235294117647,0.2729411764705882,0.26,0.2729411764705882,0.2623529411764705,0.3023529411764706,0.2435294117647058,0.2964705882352941,0.2847058823529412,0.2835294117647058,0.2494117647058823,0.2858823529411765,0.2988235294117647,0.2611764705882353,0.2564705882352941,0.2694117647058823,0.2752941176470588,0.2870588235294117,0.2341176470588235,0.2870588235294117
Heartbeat,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.4634146341463415,0.7219512195121951,0.7317073170731707,0.7170731707317073,0.7219512195121951,0.7121951219512195,0.6926829268292682,0.7170731707317073,0.7219512195121951,0.7219512195121951,0.7121951219512195,0.7219512195121951,0.7219512195121951,0.7073170731707317,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7170731707317073,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7219512195121951,0.7268292682926829,0.7219512195121951,0.7219512195121951
LSST,0.0149979732468585,0.0166193757600324,0.0599918929874341,0.0571544385893798,0.0547223348196189,0.0547223348196189,0.0186461289014997,0.0490474260235103,0.0478313741386299,0.076205918119173,0.0429671665991082,0.0612079448723145,0.0745845156059991,0.0506688285366842,0.0644507498986623,0.0830968788001621,0.045399270368869,0.0697203080664775,0.0551276854479124,0.0263477908390758,0.0741791649777057,0.053911633563032,0.0470206728820429,0.0640453992703688,0.0429671665991082,0.0174300770166193,0.0486420753952168,0.053100932306445,0.0555330360762059,0.0835022294284556
Libras,0.6222222222222222,0.4888888888888889,0.6055555555555555,0.5555555555555556,0.6111111111111112,0.6,0.5555555555555556,0.5833333333333334,0.6333333333333333,0.5444444444444444,0.5555555555555556,0.6055555555555555,0.6222222222222222,0.6388888888888888,0.5666666666666667,0.5833333333333334,0.5722222222222222,0.6666666666666666,0.5722222222222222,0.6055555555555555,0.6166666666666667,0.4944444444444444,0.5611111111111111,0.6166666666666667,0.5111111111111111,0.6833333333333333,0.65,0.5777777777777777,0.5888888888888889,0.5666666666666667
MotorImagery,0.48,0.48,0.5,0.53,0.56,0.48,0.49,0.45,0.47,0.47,0.53,0.54,0.53,0.54,0.5,0.57,0.57,0.55,0.47,0.47,0.49,0.56,0.52,0.54,0.52,0.61,0.52,0.49,0.51,0.48
NATOPS,0.7333333333333333,0.7055555555555556,0.7111111111111111,0.7222222222222222,0.7333333333333333,0.7222222222222222,0.7444444444444445,0.7555555555555555,0.7222222222222222,0.7555555555555555,0.7111111111111111,0.7222222222222222,0.75,0.7333333333333333,0.7333333333333333,0.7277777777777777,0.7,0.7277777777777777,0.7388888888888889,0.7222222222222222,0.7055555555555556,0.7444444444444445,0.7666666666666667,0.7111111111111111,0.7277777777777777,0.7333333333333333,0.7666666666666667,0.7388888888888889,0.7,0.6833333333333333
PEMS-SF,0.9364161849710982,0.953757225433526,0.8786127167630058,0.9710982658959536,0.907514450867052,0.9421965317919077,0.953757225433526,0.976878612716763,0.8554913294797688,0.8728323699421965,0.8901734104046243,0.8786127167630058,0.9190751445086706,0.8959537572254336,0.8959537572254336,0.907514450867052,0.9884393063583816,0.8901734104046243,0.9653179190751444,0.930635838150289,0.8959537572254336,0.8959537572254336,0.884393063583815,0.9595375722543352,0.9826589595375722,0.9248554913294798,0.9595375722543352,0.907514450867052,0.9710982658959536,0.953757225433526
PenDigits,0.6224635610174335,0.6473278079451272,0.6341811946270363,0.6427550728779652,0.6107459274078308,0.6519005430122893,0.6478993998285224,0.6533295227207774,0.616747642183481,0.6141754787082023,0.6510431551871964,0.6330380108602458,0.6476136038868248,0.653615318662475,0.5833095170048586,0.6564732780794512,0.6456130322949414,0.6333238068019434,0.6344669905687339,0.6550442983709631,0.6196056016004573,0.6124607030580166,0.6544727064875678,0.619034009717062,0.6501857673621034,0.6444698485281509,0.6450414404115462,0.639039725635896,0.6224635610174335,0.6501857673621034
PhonemeSpectra,0.136892335222189,0.1464360274381151,0.1419624217118998,0.1428571428571428,0.1413659409484044,0.1515061139278258,0.1425589024753951,0.1365940948404413,0.1422606620936475,0.1509096331643304,0.1431553832388905,0.1458395466746197,0.1404712198031613,0.1524008350730689,0.1398747390396659,0.1377870563674321,0.1437518640023859,0.1449448255293766,0.1428571428571428,0.144646585147629,0.1440501043841336,0.1488219504920966,0.132120489114226,0.1416641813301521,0.1467342678198628,0.1443483447658813,0.1461377870563674,0.1419624217118998,0.1401729794214136,0.1571726811810319
RacketSports,0.743421052631579,0.8092105263157895,0.6710526315789473,0.868421052631579,0.743421052631579,0.7763157894736842,0.8026315789473685,0.6973684210526315,0.7828947368421053,0.7828947368421053,0.7828947368421053,0.743421052631579,0.6381578947368421,0.618421052631579,0.75,0.7368421052631579,0.75,0.7894736842105263,0.7171052631578947,0.7368421052631579,0.756578947368421,0.7960526315789473,0.743421052631579,0.8223684210526315,0.75,0.75,0.8486842105263158,0.7697368421052632,0.7697368421052632,0.7631578947368421
SelfRegulationSCP1,0.8361774744027304,0.8532423208191127,0.8668941979522184,0.8668941979522184,0.8498293515358362,0.8805460750853242,0.8771331058020477,0.8737201365187713,0.8805460750853242,0.8839590443686007,0.856655290102389,0.8737201365187713,0.8737201365187713,0.8430034129692833,0.8771331058020477,0.8327645051194539,0.8839590443686007,0.8737201365187713,0.8668941979522184,0.8668941979522184,0.8600682593856656,0.8430034129692833,0.8805460750853242,0.8532423208191127,0.8668941979522184,0.8600682593856656,0.8532423208191127,0.8464163822525598,0.8532423208191127,0.8737201365187713
SelfRegulationSCP2,0.5333333333333333,0.4666666666666667,0.4888888888888889,0.55,0.4611111111111111,0.5388888888888889,0.4611111111111111,0.5,0.5666666666666667,0.4666666666666667,0.5,0.4888888888888889,0.6055555555555555,0.5722222222222222,0.5111111111111111,0.5166666666666667,0.5277777777777778,0.5833333333333334,0.5111111111111111,0.5111111111111111,0.5277777777777778,0.5111111111111111,0.5,0.5333333333333333,0.4888888888888889,0.5611111111111111,0.5277777777777778,0.6055555555555555,0.55,0.5444444444444444
StandWalkJump,0.2666666666666666,0.4,0.4,0.4,0.4666666666666667,0.4,0.4,0.6,0.5333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4666666666666667,0.5333333333333333,0.6,0.4,0.4,0.4666666666666667,0.5333333333333333,0.4,0.4,0.4666666666666667,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.3333333333333333
UWaveGestureLibrary,0.8125,0.83125,0.784375,0.815625,0.825,0.796875,0.821875,0.828125,0.809375,0.78125,0.809375,0.80625,0.809375,0.803125,0.821875,0.81875,0.796875,0.821875,0.815625,0.775,0.828125,0.803125,0.79375,0.853125,0.7875,0.81875,0.7875,0.809375,0.83125,0.8
