,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
LSST,0.0141872719902715,0.0141872719902715,0.0470206728820429,0.0433725172274017,0.0425618159708147,0.0482367247669233,0.014592622618565,0.0360762059181191,0.0340494527766518,0.0636400486420754,0.0356708552898257,0.0490474260235103,0.0571544385893798,0.0409404134576408,0.0612079448723145,0.0490474260235103,0.0348601540332387,0.0510741791649777,0.061613295500608,0.014592622618565,0.0506688285366842,0.0368869071747061,0.0405350628293473,0.0449939197405756,0.0332387515200648,0.0141872719902715,0.0364815565464126,0.0368869071747061,0.0445885691122821,0.0579651398459667
Libras,0.6166666666666667,0.4777777777777778,0.6055555555555555,0.55,0.6055555555555555,0.5722222222222222,0.5388888888888889,0.5833333333333334,0.6444444444444445,0.5388888888888889,0.5333333333333333,0.6055555555555555,0.6222222222222222,0.6111111111111112,0.5555555555555556,0.5777777777777777,0.5666666666666667,0.65,0.5555555555555556,0.6111111111111112,0.6,0.4833333333333333,0.5555555555555556,0.5833333333333334,0.5055555555555555,0.6611111111111111,0.65,0.5666666666666667,0.5888888888888889,0.5388888888888889
MotorImagery,0.48,0.49,0.5,0.53,0.57,0.48,0.48,0.45,0.46,0.46,0.53,0.53,0.53,0.54,0.52,0.57,0.58,0.54,0.47,0.46,0.48,0.57,0.52,0.54,0.56,0.61,0.53,0.5,0.52,0.47
NATOPS,0.7333333333333333,0.6888888888888889,0.7111111111111111,0.7277777777777777,0.7277777777777777,0.7,0.7333333333333333,0.7555555555555555,0.6944444444444444,0.7611111111111111,0.7222222222222222,0.7333333333333333,0.7555555555555555,0.7166666666666667,0.7333333333333333,0.7166666666666667,0.7055555555555556,0.7166666666666667,0.7555555555555555,0.7055555555555556,0.7111111111111111,0.7,0.7611111111111111,0.7,0.7277777777777777,0.7222222222222222,0.7388888888888889,0.7166666666666667,0.6888888888888889,0.6833333333333333
PEMS-SF,0.9248554913294798,0.9421965317919077,0.8786127167630058,0.9826589595375722,0.930635838150289,0.9364161849710982,0.953757225433526,0.976878612716763,0.8670520231213873,0.907514450867052,0.8901734104046243,0.9132947976878611,0.9190751445086706,0.8728323699421965,0.9132947976878611,0.9421965317919077,0.9884393063583816,0.9017341040462428,0.9710982658959536,0.930635838150289,0.907514450867052,0.8959537572254336,0.8959537572254336,0.9595375722543352,0.9884393063583816,0.9421965317919077,0.9595375722543352,0.9132947976878611,0.9826589595375722,0.953757225433526
PenDigits,0.6407545012860817,0.6498999714204058,0.6350385824521292,0.6447556444698486,0.611317519291226,0.6541869105458703,0.665904544155473,0.6539011146041727,0.6227493569591311,0.6150328665332953,0.6476136038868248,0.6441840525864533,0.64818519577022,0.6496141754787083,0.5958845384395541,0.670477279222635,0.6541869105458703,0.6347527865104315,0.6441840525864533,0.6610460131466133,0.629036867676479,0.6250357244927122,0.6684767076307516,0.6181766218919691,0.6498999714204058,0.6630465847384968,0.6478993998285224,0.6256073163761074,0.6367533581023149,0.6541869105458703
PhonemeSpectra,0.1336116910229645,0.1428571428571428,0.1419624217118998,0.1410677005666567,0.1377870563674321,0.1479272293468535,0.1389800178944229,0.1318222487324784,0.1374888159856844,0.1526990754548166,0.1365940948404413,0.1458395466746197,0.1342081717864598,0.145541306292872,0.1309275275872353,0.1345064121682075,0.1374888159856844,0.1422606620936475,0.1452430659111243,0.1401729794214136,0.140769460184909,0.1437518640023859,0.1270504026245153,0.1392782582761706,0.1348046525499552,0.1398747390396659,0.1431553832388905,0.1425589024753951,0.136892335222189,0.1553832388905457
RacketSports,0.743421052631579,0.8157894736842105,0.6381578947368421,0.868421052631579,0.743421052631579,0.7828947368421053,0.8026315789473685,0.7039473684210527,0.7763157894736842,0.7828947368421053,0.7631578947368421,0.7631578947368421,0.6381578947368421,0.6118421052631579,0.756578947368421,0.743421052631579,0.75,0.7894736842105263,0.7236842105263158,0.7368421052631579,0.7631578947368421,0.7894736842105263,0.7368421052631579,0.8092105263157895,0.7631578947368421,0.743421052631579,0.8421052631578947,0.7631578947368421,0.756578947368421,0.7828947368421053
SelfRegulationSCP1,0.8395904436860068,0.8532423208191127,0.8668941979522184,0.8703071672354948,0.8498293515358362,0.8805460750853242,0.8805460750853242,0.8737201365187713,0.8771331058020477,0.8907849829351536,0.8532423208191127,0.8737201365187713,0.8737201365187713,0.8395904436860068,0.8771331058020477,0.8361774744027304,0.8839590443686007,0.8771331058020477,0.8703071672354948,0.8668941979522184,0.8600682593856656,0.8430034129692833,0.8771331058020477,0.8532423208191127,0.8703071672354948,0.8600682593856656,0.8532423208191127,0.8430034129692833,0.8498293515358362,0.8703071672354948
SelfRegulationSCP2,0.5333333333333333,0.4666666666666667,0.4944444444444444,0.5555555555555556,0.4611111111111111,0.5388888888888889,0.4611111111111111,0.5,0.5666666666666667,0.4722222222222222,0.5,0.4888888888888889,0.6055555555555555,0.5666666666666667,0.5111111111111111,0.5111111111111111,0.5277777777777778,0.5833333333333334,0.5055555555555555,0.5111111111111111,0.5277777777777778,0.5166666666666667,0.5,0.5277777777777778,0.4833333333333333,0.5611111111111111,0.5277777777777778,0.6,0.55,0.55
StandWalkJump,0.2666666666666666,0.4666666666666667,0.4,0.4,0.4666666666666667,0.4,0.4,0.6,0.5333333333333333,0.4,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.4,0.5333333333333333,0.6,0.4,0.4,0.4666666666666667,0.5333333333333333,0.4,0.4,0.4,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.2666666666666666,0.4666666666666667,0.3333333333333333
UWaveGestureLibrary,0.80625,0.815625,0.78125,0.81875,0.825,0.790625,0.8375,0.815625,0.790625,0.796875,0.8125,0.81875,0.81875,0.81875,0.803125,0.825,0.80625,0.81875,0.803125,0.7875,0.828125,0.803125,0.79375,0.840625,0.79375,0.821875,0.78125,0.8,0.83125,0.8
